0.2842,0.1536,0.0000
0.2825,0.1542,0.0000
0.2838,0.1555,0.0000
0.2812,0.1549,0.0000
0.2795,0.1541,0.0000
0.2827,0.1568,0.0000
0.2851,0.1553,0.0000
0.2842,0.1551,0.0000
0.2853,0.1558,0.0000
0.2758,0.1539,0.0000
0.2823,0.1569,0.0000
0.2806,0.1544,0.0000
0.2750,0.1547,0.0000
0.2778,0.1548,0.0000
0.2858,0.1538,0.0000
0.2833,0.1573,0.0000
0.2807,0.1547,0.0000
0.2851,0.1569,0.0000
0.2853,0.1564,0.0000
0.2789,0.1520,0.0000
